group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,TAGLN,43.72289,,0.0,0.0,1.0,1.0
0,ACTA2,42.86103,,0.0,0.0,1.0,1.0
0,CALD1,42.63662,,0.0,0.0,1.0,1.0
0,IGFBP7,40.68508,,0.0,0.0,1.0,1.0
0,ADIRF,40.127903,,0.0,0.0,1.0,1.0
0,MYL9,39.722282,,0.0,0.0,1.0,1.0
0,CAV1,38.798206,,0.0,0.0,1.0,1.0
0,SPARCL1,38.012074,,0.0,0.0,1.0,1.0
0,TPM1,36.494843,,1.3387385056489113e-291,2.974974456997581e-289,1.0,1.0
0,MYLK,35.749496,,6.7355894260707405e-280,1.347117885214148e-277,1.0,1.0
0,FILIP1L,34.88322,,1.3356996308627581e-266,2.428544783386833e-264,1.0,1.0
0,TPM2,34.825493,,1.0005663801320583e-265,1.6676106335534304e-263,1.0,1.0
0,NOTCH3,34.770706,,6.743597900222803e-265,1.0374766000342774e-262,1.0,1.0
0,NR2F2,34.634155,,7.737092215050043e-263,1.1052988878642917e-260,1.0,1.0
0,MCAM,33.621975,,8.009263301321533e-248,1.0679017735095377e-245,1.0,1.0
0,SYNPO2,33.083942,,5.058603941639285e-240,6.323254927049106e-238,1.0,1.0
0,IFITM3,32.756176,,2.4798197078247456e-235,2.9174349503820535e-233,1.0,1.0
0,LGI4,31.552534,,1.6551661826626683e-218,1.8390735362918538e-216,1.0,1.0
0,DSTN,30.728434,,2.374404123433991e-207,2.4993727615094645e-205,1.0,1.0
0,COL18A1,30.21287,,1.6049884589197534e-200,1.6049884589197534e-198,1.0,1.0
0,LHFP,30.187035,,3.504938423061921e-200,3.3380365933923054e-198,1.0,1.0
0,TIMP3,29.442041,,1.5918493681201008e-190,1.4471357892000918e-188,1.0,1.0
0,NDUFA4L2,28.946642,,3.0931886841799354e-184,2.6897292905912482e-182,1.0,1.0
0,ID4,28.600649,,6.595180595636725e-180,5.495983829697271e-178,1.0,1.0
0,PPP1R14A,28.071718,,2.1700297681546425e-173,1.736023814523714e-171,1.0,1.0
0,RGS5,27.873442,,5.6009842387286e-171,4.3084494144066154e-169,1.0,1.0
0,COL4A2,27.816841,,2.713995149915915e-170,2.0103667777154928e-168,1.0,1.0
0,SPARC,26.68278,,7.458089545350947e-157,4.972059696900632e-155,1.0,1.0
0,MGP,26.287424,,2.6705445929362588e-152,1.6690903705851617e-150,1.0,1.0
0,SELM,26.180704,,4.408081720071999e-151,2.6715646788315145e-149,1.0,1.0
0,PRRX1,25.923626,,3.607285176634357e-148,2.121932456843739e-146,1.0,1.0
0,A2M,25.787216,,1.2336819543558719e-146,7.049611167747838e-145,1.0,1.0
0,MYH11,25.592867,,1.8316462321203523e-144,1.0175812400668624e-142,1.0,1.0
0,CPE,24.539495,,5.5993879382907514e-133,2.947046283310922e-131,1.0,1.0
0,LPP,24.451109,,4.8975475049137366e-132,2.5115628230326853e-130,1.0,1.0
0,COL4A1,24.355608,,5.056174324907218e-131,2.5280871624536092e-129,1.0,1.0
0,COL14A1,24.32072,,1.1835560422838606e-130,5.773444108701758e-129,1.0,1.0
0,SEPT7,23.821358,,2.0066215470296611e-125,9.555340700141242e-124,1.0,1.0
0,MEF2C,23.786278,,4.631870045558202e-125,2.1543581607247453e-123,1.0,1.0
0,MYH9,22.834837,,2.0676419230741394e-115,9.398372377609725e-114,1.0,1.0
0,CD59,22.062494,,7.247447547529536e-108,3.221087798902016e-106,1.0,1.0
0,ADAMTS1,21.19479,,1.0667162132082092e-99,4.637896579166127e-98,1.0,1.0
0,STEAP4,20.393057,,1.9272261800770924e-92,7.70890472030837e-91,1.0,1.0
0,TPM4,19.772657,,5.120712969608319e-87,2.008122733179733e-85,1.0,1.0
0,COL3A1,19.333786,,2.791612460367e-83,1.0339305408766667e-81,1.0,1.0
0,ARID5B,19.034689,,8.80123568455842e-81,3.143298458770864e-79,1.0,1.0
0,FN1,18.594885,,3.5346633538731925e-77,1.2402327557449797e-75,1.0,1.0
0,COL6A2,18.066183,,5.884601296645281e-73,2.029172860912166e-71,1.0,1.0
0,ZEB2,17.833954,,3.851877126732631e-71,1.2839590422442105e-69,1.0,1.0
0,CALM2,17.829992,,4.134796345281294e-71,1.355670932879113e-69,1.0,1.0
0,IGFBP5,17.451578,,3.348518407162916e-68,1.0464120022384112e-66,1.0,1.0
0,COL1A2,17.378178,,1.2072929089633397e-67,3.7147474121948913e-66,1.0,1.0
0,MT2A,17.144909,,6.860584214846168e-66,2.078964913589748e-64,1.0,1.0
0,COL6A1,16.954752,,1.775106980572848e-64,5.220902884037789e-63,1.0,1.0
0,C10orf10,15.227022,,2.3400804480278248e-52,6.324541751426554e-51,1.0,1.0
0,LAPTM4A,15.028799,,4.755488555365816e-51,1.2193560398373887e-49,1.0,1.0
0,AEBP1,14.835049,,8.69409060125522e-50,2.1466890373469677e-48,1.0,1.0
0,CD63,14.514538,,9.801593044056928e-48,2.361829649170344e-46,1.0,1.0
0,IFITM2,14.50936,,1.057014717233551e-47,2.516701707698931e-46,1.0,1.0
0,PLAC9,14.063181,,6.394563998584122e-45,1.4369806738391286e-43,1.0,1.0
0,ACTG2,13.843684,,1.3890054748009584e-43,3.052759285276832e-42,1.0,1.0
0,TUBA1A,13.842875,,1.4047510787583529e-43,3.053806692952941e-42,1.0,1.0
0,COL1A1,13.805223,,2.3703745293595567e-43,5.043350062467142e-42,1.0,1.0
0,CCL2,13.617953,,3.1322321886474994e-42,6.525483726348958e-41,1.0,1.0
0,HOPX,13.595976,,4.2308219277698373e-42,8.723344180968736e-41,1.0,1.0
0,RGS16,13.222546,,6.5025695806465985e-40,1.2626348700284657e-38,1.0,1.0
0,ITGB1,12.691924,,6.555536373257446e-37,1.1919157042286265e-35,1.0,1.0
0,CCDC80,12.459783,,1.237073193000255e-35,2.079114610084462e-34,1.0,1.0
0,MGST3,12.4512415,,1.3768647105512635e-35,2.2947745175854394e-34,1.0,1.0
0,LGALS1,12.385167,,3.1442949043496355e-35,5.071443394112315e-34,1.0,1.0
0,CTGF,12.259376,,1.496488871409502e-34,2.3943821942552032e-33,1.0,1.0
0,SH3BGRL,11.755927,,6.583417450157118e-32,9.472543093751247e-31,1.0,1.0
0,MYL6,11.634662,,2.746781837696326e-31,3.896144450633087e-30,1.0,1.0
0,CD9,11.540586,,8.236204706017981e-31,1.1600288318335186e-29,1.0,1.0
0,HSPB1,10.80961,,3.0998355585894496e-27,4.188966971066824e-26,1.0,1.0
0,NUCKS1,10.767751,,4.88798616784052e-27,6.517314890454027e-26,1.0,1.0
0,ZFP36L1,10.675947,,1.3190570391470318e-26,1.7242575675124599e-25,1.0,1.0
0,GSN,10.374491,,3.2393475049563217e-25,4.024034167647604e-24,1.0,1.0
0,TIMP2,10.0635605,,8.005001736308021e-24,9.473374835867479e-23,1.0,1.0
0,CNN1,10.042815,,9.881318576440105e-24,1.1625080678164828e-22,1.0,1.0
0,APOE,9.997169,,1.5681647779172366e-23,1.834110851365189e-22,1.0,1.0
0,ASPN,9.74798,,1.8817439978628372e-22,2.102507260181941e-21,1.0,1.0
0,JUN,9.499338,,2.1122861269939098e-21,2.3085094284086446e-20,1.0,1.0
0,COL5A2,9.456949,,3.1705724926902027e-21,3.427645938043462e-20,1.0,1.0
0,C1S,9.31161,,1.2590859412315156e-20,1.3253536223489637e-19,1.0,1.0
0,COX6A1,9.086196,,1.025644752804277e-19,1.0628443034241213e-18,1.0,1.0
0,TUBA1B,8.986116,,2.5612173424175183e-19,2.6404302499149672e-18,1.0,1.0
0,TCF4,8.80869,,1.2661635917231681e-18,1.278953122952695e-17,1.0,1.0
0,EGR1,8.670184,,4.314226755038032e-18,4.29276294033635e-17,1.0,1.0
0,EEF2,7.997499,,1.2697183293500567e-15,1.1648792012385841e-14,1.0,1.0
0,FSTL1,7.98769,,1.3749072580767782e-15,1.2556230667367837e-14,1.0,1.0
0,C4orf3,7.7849755,,6.972659037984765e-15,6.143311927739881e-14,1.0,1.0
0,IGFBP4,7.7151856,,1.2080648512572646e-14,1.0550784727137682e-13,1.0,1.0
0,LMNA,7.5398026,,4.706831656946974e-14,4.057613497368081e-13,1.0,1.0
0,CXCL12,7.4245243,,1.1318581070498057e-13,9.715520232187172e-13,1.0,1.0
0,NCL,7.2829185,,3.2667428747642966e-13,2.780206701927061e-12,1.0,1.0
0,ALDOA,7.248684,,4.208408755758709e-13,3.551399793889206e-12,1.0,1.0
0,TUBB,7.1339164,,9.755261000473484e-13,8.163398326756053e-12,1.0,1.0
0,CPM,6.9428253,,3.843351817545014e-12,3.068165594171539e-11,1.0,1.0
0,SHFM1,6.8801847,,5.977504201968353e-12,4.706696222022326e-11,1.0,1.0
0,ARPC5,6.760821,,1.3721214968339744e-11,1.0595532794084744e-10,1.0,1.0
0,SLC25A3,6.589911,,4.400899584907277e-11,3.3089470563212605e-10,1.0,1.0
0,HSP90AB1,6.5793624,,4.724697835972029e-11,3.5390995026007707e-10,1.0,1.0
0,SDPR,6.5058913,,7.72339424974323e-11,5.74230055742991e-10,1.0,1.0
0,FGF7,6.362014,,1.99125378955462e-10,1.4481845742215416e-09,1.0,1.0
0,CLSTN2,6.324944,,2.533246423792139e-10,1.8224794415770782e-09,1.0,1.0
0,COL6A3,6.3152227,,2.697723750934352e-10,1.92694553638168e-09,1.0,1.0
0,EID1,6.302737,,2.9243476313802923e-10,2.081386214505546e-09,1.0,1.0
0,TIMP1,5.779389,,7.497244661978037e-09,4.868340689596128e-08,1.0,1.0
0,VIM,5.7574286,,8.540485984420917e-09,5.509990957690914e-08,1.0,1.0
0,APCDD1,5.5588,,2.716356630936505e-08,1.6977228943353156e-07,1.0,1.0
0,RAC1,5.532895,,3.1498797970137805e-08,1.9564470788905467e-07,1.0,1.0
0,CD44,5.5246005,,3.302361565963144e-08,2.0448059231969932e-07,1.0,1.0
0,LUM,5.4966173,,3.871452700329623e-08,2.3751243560304437e-07,1.0,1.0
0,COX5B,5.407843,,6.378828844633312e-08,3.889529783312995e-07,1.0,1.0
0,TM4SF1,5.404462,,6.50032649299144e-08,3.951566257137653e-07,1.0,1.0
0,SNCG,4.8923492,,9.963948474674167e-07,5.444780587253643e-06,1.0,1.0
0,NDUFB1,4.830818,,1.3597316451691813e-06,7.349900784698277e-06,1.0,1.0
0,CAST,4.709235,,2.486477766378036e-06,1.329667254747613e-05,1.0,1.0
0,IER2,4.705784,,2.5289249241178094e-06,1.3451728319775582e-05,1.0,1.0
0,SYF2,4.687328,,2.767952093693584e-06,1.468409598776437e-05,1.0,1.0
0,SOD1,4.5048833,,6.640939169866783e-06,3.396899831133904e-05,1.0,1.0
0,IFI16,4.4463463,,8.734315302152895e-06,4.4336625899253274e-05,1.0,1.0
0,GAPDH,4.26922,,1.96157716011491e-05,9.56866907373127e-05,1.0,1.0
0,MT-ND6,4.2118096,,2.5333275856134857e-05,0.00012275585471093294,1.0,1.0
0,CHURC1,4.173595,,2.998304047810329e-05,0.0001431171383203021,1.0,1.0
0,DES,4.1263814,,3.685158779379593e-05,0.0001738282443103582,1.0,1.0
0,SLC25A6,4.0632653,,4.839094078851223e-05,0.00022559879155483557,1.0,1.0
0,RTN4,3.9318562,,8.429252348816448e-05,0.00038314783403711126,1.0,1.0
0,CCL8,3.9100015,,9.229555349399547e-05,0.00041857393874827876,1.0,1.0
0,FOXP1,3.8182862,,0.00013438201817148396,0.0005932980934723354,1.0,1.0
0,SERBP1,3.8030002,,0.00014295422615750224,0.0006297543002533138,1.0,1.0
0,CCL19,3.7892113,,0.00015112637827498172,0.0006642917726372823,1.0,1.0
0,HNRNPK,3.7082207,,0.00020872076121228366,0.0009074815704881898,1.0,1.0
0,LDHB,3.6623454,,0.0002499166379135274,0.0010795535115055179,1.0,1.0
0,SON,3.6439247,,0.00026851192144278024,0.0011524116800119323,1.0,1.0
0,POMP,3.620045,,0.00029455181476532145,0.0012560844979331407,1.0,1.0
0,FABP4,3.5475779,,0.00038879081920720546,0.0016370139756092862,1.0,1.0
0,RPS27L,3.510367,,0.0004474887402792622,0.0018684289782015125,1.0,1.0
0,SRSF5,3.451724,,0.0005570171253618364,0.0023112743790947568,1.0,1.0
0,UQCRQ,3.436984,,0.0005882302198988377,0.002430703388011726,1.0,1.0
0,PEBP1,3.3304055,,0.0008671960923885786,0.0035323669751062266,1.0,1.0
0,TMEM59,3.3134289,,0.0009215951884514863,0.003738722874042541,1.0,1.0
0,SYNE2,3.2937052,,0.0009887613517132285,0.003994995360457489,1.0,1.0
0,COX7B,3.250489,,0.0011520668322664148,0.004571693778834979,1.0,1.0
0,ANXA2,3.220974,,0.0012775576283156327,0.005049634894528193,1.0,1.0
0,ERH,3.0357645,,0.0023992663976533366,0.009105375323162567,1.0,1.0
0,MBNL1,3.0291078,,0.0024527715227396305,0.0092908012224986,1.0,1.0
0,KTN1,3.025392,,0.0024831108432972378,0.009387942696775946,1.0,1.0
0,IFI27,2.9998567,,0.0027010657242813713,0.010135331047960118,1.0,1.0
0,EDF1,2.97964,,0.0028858736006400106,0.010748132590838028,1.0,1.0
0,RSL24D1,2.9666433,,0.0030106989951391534,0.0111507370190339,1.0,1.0
0,CCL21,2.9185317,,0.0035168422487942674,0.01288220603953944,1.0,1.0
0,UBC,2.8554332,,0.004297815441334963,0.015543636315858818,1.0,1.0
0,COX7A2,2.7984633,,0.005134639341556299,0.018436766037904125,1.0,1.0
0,SLC25A5,2.7825258,,0.00539375624504591,0.019332459659662758,1.0,1.0
0,C4orf32,2.7397852,,0.006147933880520162,0.0218399072132155,1.0,1.0
0,PPIB,2.6585128,,0.00784863452238082,0.027539068499581824,1.0,1.0
0,NDUFS5,2.485032,,0.012953975724107884,0.04368963144724413,1.0,1.0
0,SLC38A11,2.4417808,,0.014615019316243797,0.04863567160147686,1.0,1.0
0,ATP5G2,2.4146957,,0.01574835428890121,0.052060259297550655,1.0,1.0
0,RERGL,2.404834,,0.01617981458421263,0.05313568007951603,1.0,1.0
0,CYP1B1,2.3674645,,0.01791043619750317,0.05824532096748998,1.0,1.0
0,C11orf58,2.3372273,,0.01942736570660834,0.06287173367834414,1.0,1.0
0,LDHA,2.294839,,0.021742356583956412,0.06935360951820227,1.0,1.0
0,ATP5I,2.2568004,,0.02402055594922057,0.07565529432825376,1.0,1.0
0,SEC62,2.244966,,0.02477031149027622,0.07764987927986275,1.0,1.0
0,NEDD8,2.2119641,,0.02696915074519412,0.08388538334430519,1.0,1.0
0,POLR2L,2.1977699,,0.02796550173186545,0.08618028268679645,1.0,1.0
0,HSP90B1,2.1547124,,0.03118434977000109,0.09551102532925296,1.0,1.0
0,CIRBP,2.0110638,,0.04431872900566509,0.13068916019747448,1.0,1.0
0,ARHGAP15,1.9796818,,0.04773929186675201,0.1386733325032176,1.0,1.0
0,LGALS3,1.9793824,,0.04777296304735845,0.1386733325032176,1.0,1.0
0,CD36,1.9460106,,0.051653467052939266,0.14885725375486822,1.0,1.0
0,MTDH,1.9212855,,0.05469572621639062,0.15694612974574068,1.0,1.0
0,GUK1,1.8929678,,0.05836214696403047,0.1655663743660439,1.0,1.0
0,PTGER1,1.8890584,,0.0588840159051685,0.166339027980702,1.0,1.0
0,ATP5J,1.87379,,0.06095937168973854,0.17099402998524135,1.0,1.0
0,SET,1.8143195,,0.06962855983768723,0.19287689705730535,1.0,1.0
0,ATP5O,1.7903692,,0.07339457930387627,0.2016334596260337,1.0,1.0
0,MORF4L1,1.7640592,,0.07772202268908608,0.21235525324886909,1.0,1.0
0,RHOA,1.7366045,,0.08245702126004406,0.223763965427528,1.0,1.0
0,HSP90AA1,1.6927015,,0.09051230232050303,0.24462784410946764,1.0,1.0
0,RPL36AL,1.6683638,,0.09524352868094785,0.2556873253179808,1.0,1.0
0,RCSD1,1.6387782,,0.10125946012540776,0.2696656727707264,1.0,1.0
0,PIP5K1B,1.6146694,,0.10638229454987319,0.28106286538936115,1.0,1.0
0,PCSK7,1.5922161,,0.11133615661572789,0.2918378941434545,1.0,1.0
0,PDK4,1.5912827,,0.11154595805153401,0.29200512578935606,1.0,1.0
0,SKP1,1.4415585,,0.14942697244696135,0.3755071103656963,1.0,1.0
0,SUMO2,1.4123955,,0.15783353614034668,0.3940912263179692,1.0,1.0
0,WISP2,1.3364943,,0.18138774351300557,0.44187026434349713,1.0,1.0
0,TXN,1.3133718,,0.18905769488873958,0.4588779002153874,1.0,1.0
0,PSME1,1.3004457,,0.19344825196308812,0.466140366176116,1.0,1.0
0,NGFR,1.2543063,,0.20973070976205122,0.4969922032276095,1.0,1.0
0,COX6C,1.215528,,0.22416478088945957,0.5265679309546262,1.0,1.0
0,PNRC1,1.2072334,,0.2273422506726649,0.5311734828800582,1.0,1.0
0,CFHR1,1.1075405,,0.2680602949414471,0.6078464737901296,1.0,1.0
0,RPL5,1.0968686,,0.2726988409603963,0.6155730044252739,1.0,1.0
0,ADGRE5,1.066244,,0.286313370332144,0.6419582294442691,1.0,1.0
0,GSTP1,0.97778654,,0.32817990871010405,0.7035312592780855,1.0,1.0
0,HNRNPDL,0.9527092,,0.34073741968600846,0.7236423070068422,1.0,1.0
0,SLC35F1,0.884768,,0.3762817719889081,0.7726525092174704,1.0,1.0
0,ACTG1,0.8814044,,0.3780989779078343,0.7755876469904294,1.0,1.0
0,CITED2,0.87347966,,0.3824016752644851,0.781208733941747,1.0,1.0
0,RP11-499P20.2,0.75589454,,0.4497124366418308,0.8664979511403291,1.0,1.0
0,DDX5,0.74163,,0.4583115186174026,0.8801683399381725,1.0,1.0
0,HNRNPA3,0.70734245,,0.47935369834318375,0.904440940270158,1.0,1.0
0,DCN,0.68661493,,0.4923254322070558,0.921406835472368,1.0,1.0
0,SRRM1,0.6750272,,0.49965847597205126,0.9313298713365354,1.0,1.0
0,BMP5,0.6543525,,0.5128847215596117,0.9431244107654488,1.0,1.0
0,RP11-693J15.5,0.6324803,,0.5270730778848067,0.9539784215109625,1.0,1.0
0,SAP18,0.622548,,0.5335815983814316,0.9596791337795532,1.0,1.0
0,GPX4,0.58422756,,0.5590672010497808,0.9806317912343582,1.0,1.0
0,PPP2R2B,0.5800187,,0.5619020163772872,0.9806317912343582,1.0,1.0
0,AP000769.1,0.5713543,,0.5677594792442429,0.9839852326589998,1.0,1.0
0,LRRN3,0.5649089,,0.5721357319026388,0.9852563967113954,1.0,1.0
0,SCUBE3,0.5544131,,0.5792961954247847,0.9953542876714515,1.0,1.0
0,CTD-2544N14.3,0.551296,,0.5814307815888338,0.9964537816432455,1.0,1.0
0,PEX1,0.53354466,,0.5936566208838313,0.9976464502970238,1.0,1.0
0,MPP7,0.50295526,,0.6149957440594741,0.9976464502970238,1.0,1.0
0,JUNB,0.49825323,,0.6183055616243505,0.9976464502970238,1.0,1.0
0,ATP5D,0.49820042,,0.6183427947927898,0.9976464502970238,1.0,1.0
0,CAP1,0.49223045,,0.6225564362564465,0.9976464502970238,1.0,1.0
0,DDX24,0.48599634,,0.6269697557523946,0.9976464502970238,1.0,1.0
0,L1CAM,0.48161134,,0.63008207008811,0.9976464502970238,1.0,1.0
0,RP11-930O11.3,0.48041382,,0.6309331651184208,0.9976464502970238,1.0,1.0
0,PTGDR,0.4645996,,0.6422182065164255,0.9976464502970238,1.0,1.0
0,ASB2,0.46268007,,0.6435937022689765,0.9976464502970238,1.0,1.0
0,LRRC75A,0.46134168,,0.6445534869229762,0.9976464502970238,1.0,1.0
0,IRX1,0.4422167,,0.6583324023763617,0.9976464502970238,1.0,1.0
0,DLX6,0.43478507,,0.6637184365833424,0.9976464502970238,1.0,1.0
0,CXCL2,0.42833963,,0.6684038600254488,0.9976464502970238,1.0,1.0
0,ACTC1,0.4242716,,0.6713677313827622,0.9976464502970238,1.0,1.0
0,IFITM10,0.42376092,,0.6717401816826838,0.9976464502970238,1.0,1.0
0,BTG2,0.4235672,,0.6718814770265293,0.9976464502970238,1.0,1.0
0,RP11-245J9.4,0.41005996,,0.6817619575094704,0.9976464502970238,1.0,1.0
0,BEX1,0.3962005,,0.6919571058413925,0.9976464502970238,1.0,1.0
0,AC003991.3,0.3962005,,0.6919571058413925,0.9976464502970238,1.0,1.0
0,DIABLO,0.38494742,,0.7002763663787062,0.9976464502970238,1.0,1.0
0,ZNF786,0.38075614,,0.7033842118488227,0.9976464502970238,1.0,1.0
0,COL25A1,0.36031038,,0.7186150456881097,0.9976464502970238,1.0,1.0
0,RP11-84G21.1,0.3423653,,0.732076004302681,0.9976464502970238,1.0,1.0
0,AFF2,0.3423653,,0.732076004302681,0.9976464502970238,1.0,1.0
0,CTD-2507G9.1,0.33223927,,0.7397085943655419,0.9976464502970238,1.0,1.0
0,ZNF841,0.3271146,,0.743581194897263,0.9976464502970238,1.0,1.0
0,TESC,0.32230696,,0.7472201616803057,0.9976464502970238,1.0,1.0
0,FUS,0.31779867,,0.7506376544926978,0.9976464502970238,1.0,1.0
0,RP11-227G15.11,0.31646028,,0.7516531687333552,0.9976464502970238,1.0,1.0
0,SCIN,0.2981806,,0.7655653239484617,0.9976464502970238,1.0,1.0
0,CTC-459F4.3,0.29471135,,0.7682143990720331,0.9976464502970238,1.0,1.0
0,RP13-143G15.4,0.278316,,0.7807698054754804,0.9976464502970238,1.0,1.0
0,SEPP1,0.27493477,,0.7833663500122419,0.9976464502970238,1.0,1.0
0,IFT140,0.26311815,,0.7924595195124224,0.9976464502970238,1.0,1.0
0,OSGEPL1,0.26207912,,0.7932604395105796,0.9976464502970238,1.0,1.0
0,AC007620.3,0.25033295,,0.8023298867120828,0.9976464502970238,1.0,1.0
0,AC147651.4,0.2448913,,0.8065405982435012,0.9976464502970238,1.0,1.0
0,ITIH4,0.2448913,,0.8065405982435012,0.9976464502970238,1.0,1.0
0,RP11-1055B8.9,0.24279565,,0.8081637031204916,0.9976464502970238,1.0,1.0
0,TTC25,0.2322998,,0.8163051611163478,0.9976464502970238,1.0,1.0
0,AC008522.1,0.2275802,,0.8199726137060434,0.9976464502970238,1.0,1.0
0,TUBGCP6,0.22596003,,0.8212325025968031,0.9976464502970238,1.0,1.0
0,POLRMT,0.22500907,,0.8219722176530923,0.9976464502970238,1.0,1.0
0,RP11-798L4.1,0.21673214,,0.8284170941383743,0.9976464502970238,1.0,1.0
0,SPDYE16,0.21444279,,0.8302017804603219,0.9976464502970238,1.0,1.0
0,ZNF154,0.21444279,,0.8302017804603219,0.9976464502970238,1.0,1.0
0,PCSK1N,0.2109559,,0.8329216759212176,0.9976464502970238,1.0,1.0
0,RP1-267L14.6,0.20431677,,0.8381059737630163,0.9976464502970238,1.0,1.0
0,RP11-475E11.9,0.20431677,,0.8381059737630163,0.9976464502970238,1.0,1.0
0,RP11-793H13.3,0.20431677,,0.8381059737630163,0.9976464502970238,1.0,1.0
0,FAM71D,0.20431677,,0.8381059737630163,0.9976464502970238,1.0,1.0
0,RP11-95O2.5,0.20431677,,0.8381059737630163,0.9976464502970238,1.0,1.0
0,RP11-723D22.3,0.20431677,,0.8381059737630163,0.9976464502970238,1.0,1.0
0,EIF3E,0.20318969,,0.838986771510931,0.9976464502970238,1.0,1.0
0,RP11-65L3.4,0.19649771,,0.8442206265858675,0.9976464502970238,1.0,1.0
0,BISPR,0.19147871,,0.8481505496990954,0.9976464502970238,1.0,1.0
0,NEURL4,0.1801728,,0.8570169152006157,0.9976464502970238,1.0,1.0
0,ZNF696,0.1684266,,0.866247677957859,0.9976464502970238,1.0,1.0
0,AMY2B,0.15845908,,0.8740950654519262,0.9976464502970238,1.0,1.0
0,RGS5.1,0.15048154,,0.8803847216135449,0.9976464502970238,1.0,1.0
0,CLDND2,0.14681855,,0.8832752419146845,0.9976464502970238,1.0,1.0
0,ANO8,0.14278576,,0.8864593904384892,0.9976464502970238,1.0,1.0
0,LRRC24,0.14035551,-3.8198571,0.8883791111789011,0.9976464502970238,1.0,1.0
0,FAM85B,0.14035551,-3.9408057,0.8883791111789011,0.9976464502970238,1.0,1.0
0,RP11-7F17.5,0.14035551,-3.9735835,0.8883791111789011,0.9976464502970238,1.0,1.0
0,RP11-373D23.3,0.14005613,,0.8886156440502249,0.9976464502970238,1.0,1.0
0,MXD3,0.13945737,,0.8890887395259954,0.9976464502970238,1.0,1.0
0,CTC-366B18.2,0.13264212,-4.6040397,0.8944764225796087,0.9976464502970238,1.0,1.0
0,IGLC2,0.13125089,,0.8955768407237837,0.9976464502970238,1.0,1.0
0,GSDMB,0.1247174,-6.198748,0.9007472804980504,0.9976464502970238,1.0,1.0
0,CTD-2031P19.5,0.12241043,-2.5413153,0.9025739794552567,0.9976464502970238,1.0,1.0
0,EDA,0.117321,,0.9066056835332753,0.9976464502970238,1.0,1.0
0,INTS4,0.1169864,,0.9068708291478013,0.9976464502970238,1.0,1.0
0,INO80B,0.11607066,,0.9075965438164529,0.9976464502970238,1.0,1.0
0,CTD-2506P8.6,0.114556156,-2.9137762,0.9087969332309969,0.9976464502970238,1.0,1.0
0,PLA2G6,0.10983655,,0.912539005193,0.9976464502970238,1.0,1.0
0,ABO,0.10701887,-3.8923557,0.9147740082802192,0.9976464502970238,1.0,1.0
0,RP11-72M17.1,0.10652578,-2.4287987,0.9151652036177201,0.9976464502970238,1.0,1.0
0,CBWD3,0.105345875,,0.9161013614125131,0.9976464502970238,1.0,1.0
0,TICAM2,0.10446535,-2.0667682,0.9168000625291237,0.9976464502970238,1.0,1.0
0,CTD-2538C1.2,0.10434208,-2.1241326,0.9168978858266478,0.9976464502970238,1.0,1.0
0,RP11-511P7.5,0.103074126,,0.9179041410822889,0.9976464502970238,1.0,1.0
0,SNAI1,0.096751966,-2.1524966,0.9229233725942297,0.9976464502970238,1.0,1.0
0,AGAP2,0.093599685,-3.1494436,0.9254271575815239,0.9976464502970238,1.0,1.0
0,DCD,0.08895052,,0.9291212320572558,0.9976464502970238,1.0,1.0
0,RP11-452L6.1,0.088739194,-2.553517,0.929289181437786,0.9976464502970238,1.0,1.0
0,RP11-334J6.7,0.088615924,-2.1007967,0.9293871533647251,0.9976464502970238,1.0,1.0
0,RP11-111M22.3,0.087277524,,0.9304509171481713,0.9976464502970238,1.0,1.0
0,RP11-467D6.1,0.08652028,-1.5535223,0.9310528386653291,0.9976464502970238,1.0,1.0
0,LINC00504,0.08652028,-1.5632672,0.9310528386653291,0.9976464502970238,1.0,1.0
0,H3F3B,0.085129045,,0.9321587970121584,0.9976464502970238,1.0,1.0
0,AGER,0.08326234,,0.9336429465372078,0.9976464502970238,1.0,1.0
0,PCF11-AS1,0.081008196,-2.5555565,0.935435434104986,0.9976464502970238,1.0,1.0
0,TEPP,0.078806885,-1.6589082,0.9371862262402986,0.9976464502970238,1.0,1.0
0,CNFN,0.07785592,,0.9379426628903439,0.9976464502970238,1.0,1.0
0,PAM16,0.07639425,-1.2466108,0.9391054430012094,0.9976464502970238,1.0,1.0
0,GLIDR,0.07639425,-1.2341121,0.9391054430012094,0.9976464502970238,1.0,1.0
0,ZNF653,0.07639425,-1.2664973,0.9391054430012094,0.9976464502970238,1.0,1.0
0,ASAH2,0.07639425,-1.1983039,0.9391054430012094,0.9976464502970238,1.0,1.0
0,CRYGS,0.07639425,-1.2343318,0.9391054430012094,0.9976464502970238,1.0,1.0
0,SMG8,0.07639425,-1.2293746,0.9391054430012094,0.9976464502970238,1.0,1.0
0,RP11-430H10.1,0.07639425,-1.2605797,0.9391054430012094,0.9976464502970238,1.0,1.0
0,RP11-3P17.4,0.07639425,-1.1975342,0.9391054430012094,0.9976464502970238,1.0,1.0
0,RP11-950C14.3,0.07639425,-1.210094,0.9391054430012094,0.9976464502970238,1.0,1.0
0,LIN37,0.07639425,-1.2309393,0.9391054430012094,0.9976464502970238,1.0,1.0
0,DGKE,0.06799405,,0.9457903678815331,0.9976464502970238,1.0,1.0
