group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
5,TYROBP,20.055624,5.0501013,1.8026762095438615e-89,1.8934538329530346e-86,0.9621621621621622,0.12967798085291557
5,FTL,19.986029,1.2413667,7.28691519749329e-89,7.143605865275922e-86,1.0,0.8827966347548593
5,HLA-DPB1,19.551115,4.424211,4.036067885478995e-85,3.7093986409980386e-82,1.0,0.24136930664345807
5,DAB2,19.448378,4.138398,3.00800042316622e-84,2.60192036603878e-81,0.9081081081081082,0.2239628662605164
5,CD163,19.180828,7.7199726,5.35203053401045e-82,4.3723116112568704e-79,0.8432432432432433,0.017116333043225993
5,CTSS,19.152832,4.5355043,9.166262848833572e-82,7.094205010110404e-79,0.9297297297297298,0.16623150565709313
5,SLC40A1,18.90432,5.5655036,1.0508504848194625e-79,7.726378189635097e-77,0.8540540540540541,0.08442123585726719
5,PDK4,18.885788,5.092001,1.4929342425191253e-79,1.0454094302973209e-76,0.8648648648648649,0.1172033652451407
5,HLA-DQA1,18.663616,4.79732,9.78770245634592e-78,6.542189300934852e-75,0.9297297297297298,0.1346098056280824
5,SAT1,18.428778,3.0060709,7.720658174493053e-76,4.9361860198226234e-73,0.9675675675675676,0.4395126196692776
5,LYZ,18.16274,4.779378,1.0181120406208494e-73,6.238057315553996e-71,0.9459459459459459,0.14244270380040616
5,MAFB,18.086166,4.455076,4.096156027730419e-73,2.4093589755110325e-70,0.8594594594594595,0.1456338845372788
5,HLA-DMA,18.03208,4.6026373,1.0910891163373721e-72,6.1709482522081e-70,0.8864864864864865,0.12996808819263128
5,CST3,17.960398,2.3201282,3.979450104172133e-72,2.16732643636486e-69,0.9837837837837838,0.5923991876994488
5,CD14,17.897964,6.7549815,1.2231252797280339e-71,6.423591870857406e-69,0.7945945945945946,0.027560197272991006
5,FCER1G,17.81088,4.6392865,5.8187498066863774e-71,2.9505074450801095e-68,0.8864864864864865,0.12677690745575862
5,C1QB,17.531708,7.539668,8.20658683611472e-69,4.022595314168898e-66,0.772972972972973,0.014795474325500435
5,HLA-DMB,17.435198,4.8031726,4.460207574771803e-68,2.11572104474256e-65,0.8324324324324325,0.09602552944589499
5,HLA-DRB5,17.280857,4.5369253,6.55662056861334e-67,3.0129720456705988e-64,0.8648648648648649,0.12648680011604294
5,CTSB,17.267796,3.2680075,8.222491787707422e-67,3.663992173885989e-64,0.8864864864864865,0.31070496083550914
5,HLA-DQB1,16.785849,4.127402,3.097742204532575e-63,1.3397735034603384e-60,0.9297297297297298,0.18334783870031912
5,PSAP,16.451008,2.2987611,8.248485815756549e-61,3.465542397734287e-58,0.9027027027027027,0.5111691325790543
5,IGF1,16.312536,4.3122573,8.0383480664767e-60,3.2834418977094405e-57,0.8054054054054054,0.12532637075718014
5,FOLR2,16.046211,8.781167,6.076093519278734e-58,2.414836627053886e-55,0.7027027027027027,0.004641717435451117
5,LGMN,16.043585,4.783645,6.338694718236127e-58,2.452908048201638e-55,0.7405405405405405,0.10443864229765012
5,MARCKS,15.878162,3.2266588,8.97702156816381e-57,3.384797491278175e-54,0.8216216216216217,0.2703800406150276
5,MRC1,15.71551,5.6136155,1.1842424589614715e-55,4.353571339757109e-53,0.7135135135135136,0.04409631563678561
5,CTSZ,14.938774,3.4156384,1.8433543294841861e-50,6.611347662210965e-48,0.7567567567567568,0.21148825065274152
5,FGL2,14.914232,3.890023,2.6632292443115595e-50,9.32447286609559e-48,0.745945945945946,0.14186248912097477
5,ITM2B,14.843557,1.3204216,7.658424327332136e-50,2.619003017056257e-47,0.9783783783783784,0.7827096025529446
5,MAF,14.478058,3.4930432,1.6674156004213293e-47,5.5725787282262833e-45,0.7783783783783784,0.18102697998259357
5,CYBB,14.416632,5.7329564,4.06711937658733e-47,1.3290442318381485e-44,0.654054054054054,0.031041485349579345
5,STAB1,14.112558,7.3309593,3.1783385989769853e-45,1.0160319369120993e-42,0.6216216216216216,0.011024078909196402
5,CTSC,13.984272,3.2174096,1.9445626024759416e-44,6.083998525406111e-42,0.7567567567567568,0.2178706121264868
5,FCGRT,13.799921,2.8589299,2.551322428524757e-43,7.656570675807459e-41,0.7567567567567568,0.26718885987815494
5,CCL3,13.799921,4.789644,2.551322428524757e-43,7.656570675807459e-41,0.654054054054054,0.06585436611546272
5,CXCL2,13.665337,4.235377,1.635447115421016e-42,4.809849966453208e-40,0.6648648648648648,0.1003771395416304
6,TPSB2,18.875816,9.873499,1.803146921862653e-79,1.3681358851337217e-75,1.0,0.015388999715018524
6,TPSAB1,18.874155,9.024482,1.8607764503688838e-79,1.3681358851337217e-75,1.0,0.02707324023938444
6,HPGD,18.592772,7.305045,3.676754669142478e-77,1.8022225803246713e-73,0.991869918699187,0.05186662866913651
6,CPA3,18.410505,10.031547,1.0820815435429191e-75,3.978002274449656e-72,0.975609756097561,0.008264462809917356
6,HPGDS,17.316906,9.781867,3.507175423743188e-67,1.0314602921228716e-63,0.9186991869918699,0.007979481333713309
6,MS4A2,17.18118,11.419479,3.6736990584577087e-66,9.003624109103434e-63,0.9105691056910569,0.002279851809632374
6,SLC18A2,16.546154,9.886213,1.7066209128585016e-61,3.5851229319406095e-58,0.8780487804878049,0.005129666571672842
6,CTSG,16.389957,9.688091,2.2560430342128054e-60,4.1468891022624126e-57,0.8699186991869918,0.008264462809917356
6,GATA2,15.775141,9.275756,4.613698499541705e-56,7.53827071508453e-53,0.8373983739837398,0.007979481333713309
6,RAB27B,15.681623,7.882455,2.020241897203097e-55,2.9707657098371542e-52,0.8373983739837398,0.018238814477058992
6,FTH1,14.719683,0.7696883,4.819180837332905e-49,6.4423685648163976e-46,1.0,0.9609575377600456
6,H3F3B,14.564579,1.0427133,4.718851030473045e-48,5.782558700258844e-45,1.0,0.9008264462809917
6,KIT,14.168202,7.934755,1.4414343887258126e-45,1.630484052785621e-42,0.7560975609756098,0.013394129381590196
6,RGS1,14.102154,3.3841395,3.683517056782484e-45,3.869008451427602e-42,0.926829268292683,0.3348532345397549
6,ADCYAP1,13.936903,9.59597,3.779919143611452e-44,3.705580733787093e-41,0.7398373983739838,0.004844685095468795
6,IL1RL1,13.616984,9.362043,3.1740491326669314e-42,2.9171495309917014e-39,0.7235772357723578,0.004274722143060701
6,CD63,13.3737,1.5889258,8.614677030891716e-41,7.451695631721334e-38,0.9349593495934959,0.6956397834140781
6,ANXA1,13.282195,2.0862672,2.9365872533184896e-40,2.3990286422249104e-37,0.9186991869918699,0.6024508406953548
6,CD69,13.073596,3.6455486,4.660877122699464e-39,3.607273583647138e-36,0.8617886178861789,0.25021373610715303
6,SRGN,13.001905,2.8063757,1.1933202123481198e-38,8.773886861289551e-36,0.926829268292683,0.42832715873468225
6,PTMA,12.967001,0.63984865,1.882532558986561e-38,1.3182210133284465e-35,1.0,0.9766315189512682
6,RGS13,12.868847,9.877938,6.740064235745303e-38,4.5051202084833943e-35,0.6829268292682927,0.002564833285836421
6,FCER1G,12.746111,4.085776,3.276876543264979e-37,2.095063894291805e-34,0.7804878048780488,0.1439156454830436
6,RGS2,12.592932,4.1977587,2.309329688636513e-36,1.4149455446416634e-33,0.7398373983739838,0.13935594186377886
6,CLU,12.264616,4.040126,1.4027578308731482e-34,8.251021561195857e-32,0.7398373983739838,0.13793103448275862
6,FTL,12.154565,0.9160059,5.424986073649103e-34,3.052648557580462e-31,0.983739837398374,0.8854374465659732
6,SAMSN1,12.151896,3.9247644,5.6049990516608275e-34,3.052648557580462e-31,0.7479674796747967,0.15161014534055287
6,GLUL,12.106756,2.971889,9.726475721721917e-34,5.1081366245686e-31,0.7642276422764228,0.3083499572527786
6,RP11-354E11.2,11.952265,10.30594,6.317945154980213e-33,3.203633913930483e-30,0.6341463414634146,0.0017098888572242804
6,LTC4S,11.737849,6.418977,8.153362715786309e-32,3.9965066245212553e-29,0.6341463414634146,0.025078369905956112
6,VWA5A,11.380227,6.066108,5.246305816358826e-30,2.4886105493405332e-27,0.6178861788617886,0.02963807352522086
6,C1orf186,11.308361,8.50051,1.1929677359323705e-29,5.4820595490267206e-27,0.6016260162601627,0.005414648047876888
6,SH3BGRL3,11.167604,2.0191355,5.874389711547252e-29,2.6176636578273433e-26,0.8861788617886179,0.5465944713593617
6,UBB,11.127625,1.2658231,9.20550217186017e-29,3.981379689329523e-26,0.8861788617886179,0.7170133941293816
6,TYROBP,10.83019,3.552569,2.4764045347716543e-27,1.0404436766804907e-24,0.7235772357723578,0.15275007124536905
6,CD44,10.394273,1.4059306,2.6328865784832786e-25,1.075461031572128e-22,0.8536585365853658,0.6520376175548589
6,LMO4,10.27871,2.5574608,8.789610781531761e-25,3.493276393038501e-22,0.6910569105691057,0.3200341977771445
6,SDPR,10.200677,4.118456,1.9689522934435875e-24,7.619327230286304e-22,0.5934959349593496,0.0957537760045597
6,OSBPL8,10.105761,2.530434,5.209004114201983e-24,1.9640616794702603e-21,0.6910569105691057,0.30806497577657455
6,TNFAIP3,10.016617,2.4585967,1.2883760865329398e-23,4.73639258811672e-21,0.7886178861788617,0.3567968082074665
6,RPL37A,9.832382,0.51814574,8.166393517405398e-23,2.928946748132838e-20,1.0,0.963807352522086
6,CAPG,9.630476,3.6112607,5.945348740818254e-22,2.0331710054356377e-19,0.5853658536585366,0.12510686805357651
6,VIM,9.559266,0.6341732,1.1859437286138502e-21,3.963477847560606e-19,0.967479674796748,0.8956967797093189
6,GCSAML,9.359898,12.359452,7.981431164429076e-21,2.5514553320202077e-18,0.4959349593495935,0.00028498147620404675
6,ANKRD28,9.107078,2.4679544,8.463121699495488e-20,2.592712595647524e-17,0.6747967479674797,0.29524080934739244
6,FOS,9.0443535,1.0810795,1.5055371345452139e-19,4.5181476660178305e-17,0.9186991869918699,0.7628954117982332
6,S100A6,9.000569,0.47028974,2.245507616749217e-19,6.47454696162691e-17,0.975609756097561,0.9415787973781704
6,H3F3A,8.982767,0.7518321,2.640421027217263e-19,7.466806001005741e-17,0.9349593495934959,0.8444001139925905
6,LGALS3,8.979486,1.7368718,2.7203431517029415e-19,7.547669065243727e-17,0.7154471544715447,0.4468509546879453
6,DUSP6,8.972225,3.8552294,2.9058356880222094e-19,7.91302107266048e-17,0.5365853658536586,0.08948418352807068
7,S100A16,12.92074,5.9651794,3.4381617006814997e-38,3.2965071612875475e-34,0.9836065573770492,0.10669280313637637
